thread_subject,username,page_name
 Coordinates from Russian wikipedia ,AntonBryl,WikidataBotrequestsArchive201310.json
 Coordinates from Russian wikipedia ,Ymblanter,WikidataBotrequestsArchive201310.json
 Coordinates from Russian wikipedia ,84.75.198.66,WikidataBotrequestsArchive201310.json
 Migrate P107 person claims ,Emw,WikidataBotrequestsArchive201310.json
 Subjects in Category:Living_people ,Emw,WikidataBotrequestsArchive201310.json
 Subjects in Category:Dead_people ,Emw,WikidataBotrequestsArchive201310.json
 Set sex:male for item list ,Magnus Manske,WikidataBotrequestsArchive201310.json
 Set sex:male for item list ,Ricordisamoa,WikidataBotrequestsArchive201310.json
 Female ,Ricordisamoa,WikidataBotrequestsArchive201310.json
 Female ,Magnus Manske,WikidataBotrequestsArchive201310.json
 Female ,Ayack,WikidataBotrequestsArchive201310.json
 Female ,Ruud Koot,WikidataBotrequestsArchive201310.json
 Female ,Docu,WikidataBotrequestsArchive201310.json
 Female ,Maximilianklein,WikidataBotrequestsArchive201310.json
 Import labels from Alemannic Wikipedia (als.) ,Bigbossfarin,WikidataBotrequestsArchive201310.json
 Put empty items to RFD or delete them ,GZWDer,WikidataBotrequestsArchive201310.json
 Put empty items to RFD or delete them ,FelixReimann,WikidataBotrequestsArchive201310.json
 Put empty items to RFD or delete them ,Stryn,WikidataBotrequestsArchive201310.json
 Put empty items to RFD or delete them ,Bene*,WikidataBotrequestsArchive201310.json
 Put empty items to RFD or delete them ,Succu,WikidataBotrequestsArchive201310.json
 airport codes from ms.wikipedia ,Zolo,WikidataBotrequestsArchive201310.json
" {{P|918}} (NOC for English Canada, CNP for Québec) ",Teolemon,WikidataBotrequestsArchive201310.json
 Pair: work <-> author ,Miredcessy,WikidataBotrequestsArchive201310.json
 Script for importing geocoords ,JAn Dudík,WikidataBotrequestsArchive201310.json
 Script for importing geocoords ,WikedKentaur,WikidataBotrequestsArchive201310.json
 Turn all gods from persons to deities ,JFG,WikidataBotrequestsArchive201310.json
 Turn all gods from persons to deities ,Thgoiter,WikidataBotrequestsArchive201310.json
 Turn all gods from persons to deities ,FA2010,WikidataBotrequestsArchive201310.json
 Turn all gods from persons to deities ,Lavallen,WikidataBotrequestsArchive201310.json
 Add descriptions ,ValterVB,WikidataBotrequestsArchive201310.json
 Add descriptions ,Thgoiter,WikidataBotrequestsArchive201310.json
 Add descriptions ,Zolo,WikidataBotrequestsArchive201310.json
 Add descriptions ,Zuphilip,WikidataBotrequestsArchive201310.json
 Add descriptions ,Bjung,WikidataBotrequestsArchive201310.json
 disambiguation pages with additional statements ,לערי ריינהארט,WikidataBotrequestsArchive201310.json
 disambiguation pages causing constraint violations ,לערי ריינהארט,WikidataBotrequestsArchive201310.json
 disambiguation pages causing constraint violations ,Matěj Suchánek,WikidataBotrequestsArchive201310.json
 disambiguation pages causing constraint violations ,ValterVB,WikidataBotrequestsArchive201310.json
 disambiguation pages causing constraint violations ,Pasleim,WikidataBotrequestsArchive201310.json
 Replace one value by another ,Ayack,WikidataBotrequestsArchive201311.json
 Replace one value by another ,Zuphilip,WikidataBotrequestsArchive201311.json
 links from [[Q15147872]] to [[Q3240003]] ,Cycn,WikidataBotrequestsArchive201311.json
 links from [[Q15147872]] to [[Q3240003]] ,Ladsgroup,WikidataBotrequestsArchive201311.json
 links from [[Q15147872]] to [[Q3240003]] ,Hym411,WikidataBotrequestsArchive201311.json
 Dmoz ,Otourly,WikidataBotrequestsArchive201311.json
 Dmoz ,Kizar,WikidataBotrequestsArchive201311.json
 Dmoz ,Pasleim,WikidataBotrequestsArchive201311.json
 remove aliases ,GZWDer,WikidataBotrequestsArchive201311.json
 Importing patron saints into occupations from this list into P417 ,Teolemon,WikidataBotrequestsArchive201311.json
 Real data imports: chemical identifiers ,Snipre,WikidataBotrequestsArchive201311.json
 Real data imports: chemical identifiers ,Liangent,WikidataBotrequestsArchive201311.json
 Migrate from P31/P279 to P1002 (engine configuration) for engine configuration values ,Joshbaumgartner,WikidataBotrequestsArchive201311.json
 Migrate from P31/P279 to P1002 (engine configuration) for engine configuration values ,Thgoiter,WikidataBotrequestsArchive201311.json
 Migrate from P31/P279 to P1002 (engine configuration) for engine configuration values ,Izno,WikidataBotrequestsArchive201311.json
 Importing ROME code from frwiki occupations infobox ,Teolemon,WikidataBotrequestsArchive201311.json
 Importing ROME code from frwiki occupations infobox ,Ricordisamoa,WikidataBotrequestsArchive201311.json
 Date of death unknown ,Magnus Manske,WikidataBotrequestsArchive201311.json
 Importing image value from frwiki and enwiki occupations infobox ,Teolemon,WikidataBotrequestsArchive201311.json
 instance of legislation ,Arctic.gnome,WikidataBotrequestsArchive201311.json
 Birth and death dates from prepared list ,Magnus Manske,WikidataBotrequestsArchive201311.json
 Birth and death dates from prepared list ,Docu,WikidataBotrequestsArchive201311.json
 Birth and death dates from prepared list ,Sk!d,WikidataBotrequestsArchive201311.json
 Birth and death dates from prepared list ,Byrial,WikidataBotrequestsArchive201311.json
 Birth and death dates from prepared list ,Lavallen,WikidataBotrequestsArchive201311.json
 Birth and death dates from prepared list ,Ricordisamoa,WikidataBotrequestsArchive201311.json
 Birth and death dates from prepared list ,Pyb,WikidataBotrequestsArchive201311.json
 Birth and death dates from prepared list ,Coyau,WikidataBotrequestsArchive201311.json
 Birth and death dates from prepared list ,Daniel Mietchen,WikidataBotrequestsArchive201311.json
 coordinates from dawiki ,Steenth,WikidataBotrequestsArchive201311.json
 Released ORCID data ,Micru,WikidataBotrequestsArchive201311.json
 Wikidata Freebase mappings ,Denny,WikidataBotrequestsArchive201311.json
 Wikidata Freebase mappings ,Succu,WikidataBotrequestsArchive201311.json
 Wikidata Freebase mappings ,Kolja21,WikidataBotrequestsArchive201311.json
 Wikidata Freebase mappings ,Emw,WikidataBotrequestsArchive201311.json
 Wikidata Freebase mappings ,Tpt,WikidataBotrequestsArchive201311.json
 Wikidata Freebase mappings ,Ayack,WikidataBotrequestsArchive201311.json
 Wikidata Freebase mappings ,PinkAmpersand,WikidataBotrequestsArchive201311.json
 Wikidata Freebase mappings ,Conny,WikidataBotrequestsArchive201311.json
 Wikidata Freebase mappings ,Alexpl,WikidataBotrequestsArchive201311.json
 Wikidata Freebase mappings ,Tobias1984,WikidataBotrequestsArchive201311.json
 Import P402 values ,Bigbossfarin,WikidataBotrequestsArchive201311.json
 Import P402 values ,Zolo,WikidataBotrequestsArchive201311.json
 Put items with only links to deleted pages or redirects to RFD ,GZWDer,WikidataBotrequestsArchive201311.json
 Adding legal citations ,Arctic.gnome,WikidataBotrequestsArchive201311.json
 The occupation and professions now has a dedicated page with all tasks that could be done by bots. ,Teolemon,WikidataBotrequestsArchive201311.json
 Create items about doi sources ,GZWDer,WikidataBotrequestsArchive201311.json
 Create items about doi sources ,Succu,WikidataBotrequestsArchive201311.json
 Create items about doi sources ,Micru,WikidataBotrequestsArchive201311.json
 Items for parallels and meridians ,AVRS,WikidataBotrequestsArchive201311.json
 Adding {{P|1043}} from this spreadsheet ,Teolemon,WikidataBotrequestsArchive201311.json
 Remove duplicate identifiers ,Tobias1984,WikidataBotrequestsArchive201312.json
 Remove duplicate identifiers ,Zuphilip,WikidataBotrequestsArchive201312.json
 Replace P160 with P463 ,Zolo,WikidataBotrequestsArchive201312.json
 Replace P160 with P463 ,Zuphilip,WikidataBotrequestsArchive201312.json
 Migrate sitelink in project and template namespace to Wikidata ,GZWDer,WikidataBotrequestsArchive201312.json
 Add [[Q515|city]] and [[Q3957|town]] values to [[Property:P31|instance of]] based on categories ,JesseW,WikidataBotrequestsArchive201312.json
 Add [[Q515|city]] and [[Q3957|town]] values to [[Property:P31|instance of]] based on categories ,Pasleim,WikidataBotrequestsArchive201312.json
 Add [[Q515|city]] and [[Q3957|town]] values to [[Property:P31|instance of]] based on categories ,Lavallen,WikidataBotrequestsArchive201312.json
 Commonscat cleaning ,ŠJů,WikidataBotrequestsArchive201312.json
 Commonscat cleaning ,Infovarius,WikidataBotrequestsArchive201312.json
" ""Born in year"" lists are not persons ",YMS,WikidataBotrequestsArchive201312.json
" ""Born in year"" lists are not persons ",Zuphilip,WikidataBotrequestsArchive201312.json
" ""Born in year"" lists are not persons ",Lavallen,WikidataBotrequestsArchive201312.json
" ""Born in year"" lists are not persons ",ValterVB,WikidataBotrequestsArchive201312.json
" ""Born in year"" lists are not persons ",Izno,WikidataBotrequestsArchive201312.json
" ""Born in year"" lists are not persons ",Emw,WikidataBotrequestsArchive201312.json
 Chemical identifiers extraction ,Snipre,WikidataBotrequestsArchive201312.json
 Chemical identifiers extraction ,Egon Willighagen,WikidataBotrequestsArchive201312.json
 Create items for Wikipedia articles ,Zolo,WikidataBotrequestsArchive201312.json
 Create items for Wikipedia articles ,Bene*,WikidataBotrequestsArchive201312.json
 Create items for Wikipedia articles ,Lavallen,WikidataBotrequestsArchive201312.json
 Create items for Wikipedia articles ,Ymblanter,WikidataBotrequestsArchive201312.json
 Create items for Wikipedia articles ,Succu,WikidataBotrequestsArchive201312.json
 Create items for Wikipedia articles ,Magnus Manske,WikidataBotrequestsArchive201312.json
 Create items for Wikipedia articles ,Multichill,WikidataBotrequestsArchive201312.json
 Create items for Wikipedia articles ,Nemo_bis,WikidataBotrequestsArchive201312.json
 Create items for Wikipedia articles ,Ladsgroup,WikidataBotrequestsArchive201312.json
 Create items for Wikipedia articles ,GZWDer,WikidataBotrequestsArchive201312.json
 Remove all User: like aliases ,GZWDer,WikidataBotrequestsArchive201401.json
 Remove all User: like aliases ,Bene*,WikidataBotrequestsArchive201401.json
 Remove all User: like aliases ,Hazard-SJ,WikidataBotrequestsArchive201401.json
 Authors added from Wikisource without VIAF ,EugeneZelenko,WikidataBotrequestsArchive201401.json
 Authors added from Wikisource without VIAF ,Ricordisamoa,WikidataBotrequestsArchive201401.json
 Authors added from Wikisource without VIAF ,Magnus Manske,WikidataBotrequestsArchive201401.json
 Remove English descriptions consisting of language names only ,YMS,WikidataBotrequestsArchive201401.json
 Remove English descriptions consisting of language names only ,Bene*,WikidataBotrequestsArchive201401.json
 Remove English descriptions consisting of language names only ,Delusion23,WikidataBotrequestsArchive201401.json
 Remove English descriptions consisting of language names only ,Matěj Suchánek,WikidataBotrequestsArchive201401.json
 Replace {{P|143}} to {{P|248}} for some value ,GZWDer,WikidataBotrequestsArchive201401.json
 Replace {{P|143}} to {{P|248}} for some value ,Gymel,WikidataBotrequestsArchive201401.json
 Sports Statistics Update Bot ,Newyorkadam,WikidataBotrequestsArchive201401.json
 Sports Statistics Update Bot ,Resolute,WikidataBotrequestsArchive201401.json
 Sports Statistics Update Bot ,Bene*,WikidataBotrequestsArchive201401.json
 Sports Statistics Update Bot ,Ymblanter,WikidataBotrequestsArchive201401.json
 Sports Statistics Update Bot ,ValterVB,WikidataBotrequestsArchive201401.json
 Sports Statistics Update Bot ,Legoktm,WikidataBotrequestsArchive201401.json
 Sports Statistics Update Bot ,Zuphilip,WikidataBotrequestsArchive201401.json
 Replace values ,Wylve,WikidataBotrequestsArchive201401.json
 Improve [[Wikidata:Country subdivision task force/United States]] ,GZWDer,WikidataBotrequestsArchive201401.json
 Improve [[Wikidata:Country subdivision task force/United States]] ,Zuphilip,WikidataBotrequestsArchive201401.json
 Import release dates for media entries ,MusikAnimal,WikidataBotrequestsArchive201401.json
 Removing aliases ,Infovarius,WikidataBotrequestsArchive201401.json
 Removing aliases ,Pasleim,WikidataBotrequestsArchive201401.json
 Fix my mistakes ! ,Zolo,WikidataBotrequestsArchive201401.json
 Fix my mistakes ! ,GZWDer,WikidataBotrequestsArchive201401.json
 Import geographic coordinates from the French Wikipedia ,Ayack,WikidataBotrequestsArchive201401.json
 Import geographic coordinates from the French Wikipedia ,WikedKentaur,WikidataBotrequestsArchive201401.json
 Import geographic coordinates from the French Wikipedia ,Pere prlpz,WikidataBotrequestsArchive201401.json
 Import virus identifiers ,Tobias1984,WikidataBotrequestsArchive201401.json
 Global Economic Map Bot ,Mcnabber091,WikidataBotrequestsArchive201401.json
 Global Economic Map Bot ,Ladsgroup,WikidataBotrequestsArchive201401.json
 New RfD archiving bot besides Hazard-Bot ,Rippitippi,WikidataBotrequestsArchive201402.json
 New RfD archiving bot besides Hazard-Bot ,GZWDer,WikidataBotrequestsArchive201402.json
 New RfD archiving bot besides Hazard-Bot ,Bene*,WikidataBotrequestsArchive201402.json
 New RfD archiving bot besides Hazard-Bot ,Ymblanter,WikidataBotrequestsArchive201402.json
 Days in the calendar are not subclasses of the calendar ,Rippitippi,WikidataBotrequestsArchive201402.json
 Days in the calendar are not subclasses of the calendar ,Arctic.gnome,WikidataBotrequestsArchive201402.json
 Days in the calendar are not subclasses of the calendar ,Emw,WikidataBotrequestsArchive201402.json
 Days in the calendar are not subclasses of the calendar ,Izno,WikidataBotrequestsArchive201402.json
 Days in the calendar are not subclasses of the calendar ,Ladsgroup,WikidataBotrequestsArchive201402.json
 Replace P992 with P366 ,Rippitippi,WikidataBotrequestsArchive201402.json
 Replace P992 with P366 ,Izno,WikidataBotrequestsArchive201402.json
 Replace P992 with P366 ,Ladsgroup,WikidataBotrequestsArchive201402.json
 Authors not imported from Wikisource ,Rippitippi,WikidataBotrequestsArchive201402.json
 Authors not imported from Wikisource ,EugeneZelenko,WikidataBotrequestsArchive201402.json
 Authors not imported from Wikisource ,Bene*,WikidataBotrequestsArchive201402.json
" Rename ""task force"" to project"" ",Zolo,WikidataBotrequestsArchive201402.json
" Rename ""task force"" to project"" ",Delusion23,WikidataBotrequestsArchive201402.json
" Rename ""task force"" to project"" ",Tobias1984,WikidataBotrequestsArchive201402.json
" Rename ""task force"" to project"" ",Marsupium,WikidataBotrequestsArchive201402.json
" Rename ""task force"" to project"" ",Bever,WikidataBotrequestsArchive201402.json
 UN security council resolutions ,Zolo,WikidataBotrequestsArchive201402.json
 UN security council resolutions ,ValterVB,WikidataBotrequestsArchive201402.json
 UN security council resolutions ,Emw,WikidataBotrequestsArchive201402.json
 UN security council resolutions ,Wylve,WikidataBotrequestsArchive201402.json
 UN security council resolutions ,Pasleim,WikidataBotrequestsArchive201402.json
 Add qualifiers ,Pyb,WikidataBotrequestsArchive201402.json
 Add qualifiers ,Underlying lk,WikidataBotrequestsArchive201402.json
 Add qualifiers ,Pasleim,WikidataBotrequestsArchive201402.json
 Remove claim  Property:P31: Q387917 ,Michiel1972,WikidataBotrequestsArchive201402.json
 Remove claim  Property:P31: Q387917 ,Pasleim,WikidataBotrequestsArchive201402.json
 Add brothers and sisters ,Ayack,WikidataBotrequestsArchive201402.json
 Add brothers and sisters ,GerardM,WikidataBotrequestsArchive201402.json
 RFC - DBpedia import process ,GerardM,WikidataBotrequestsArchive201402.json
 RFC - DBpedia import process ,TomT0m,WikidataBotrequestsArchive201402.json
 RFC - DBpedia import process ,Duesentrieb,WikidataBotrequestsArchive201402.json
 RFC - DBpedia import process ,Emw,WikidataBotrequestsArchive201402.json
 High volume: NGC labels ,Tobias1984,WikidataBotrequestsArchive201402.json
 High volume: NGC labels ,Paperoastro,WikidataBotrequestsArchive201402.json
 High volume: NGC labels ,YMS,WikidataBotrequestsArchive201402.json
